group,query,rank,id,title,author,likes,comments,score,detail_sample
scene_daily,期末 精神状态,10,6853d3a90000000010010a8f,北大 期末周…,木风,5724,500,13,"{""ok"": true, ""schema_version"": ""1"", ""data"": {""cursor_score"": """", ""items"": [{""id"": ""6853d3a90000000010010a8f"", ""model_type"": ""note"", ""note_card"": {""last_update_time"": 1750399530000, ""share_info"": {""un_share"": false}, ""desc"": ""期末周总是会莫名崩溃…\n\t\n拿着高中的文凭\n用两周的时间\n速成一学期的大学知识\n大学生还是太厉害了\n#期末周[话题]# #破碎的大学生[话题]#"", ""user"": {""nickname"": ""木风"", ""avatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30v0hs3ol58605njfe8u09ciq8o2mfvg"", ""xsec_token"": ""ABfgu8ZNCt54YVXkKV6UaGz4QJhgSb4vlPmr33hohh1RM="", ""user_id"": ""5e6f723c000000000100b25a""}, ""interact_info"": {""relation"": ""none"", ""liked"": false, ""liked_count"": ""5724"", ""collected"": false, ""collected_count"": ""426"", ""comment_count"": ""500"", ""share_count"": ""328"", ""followed"": false}, ""image_list"": [{""url_pre"": ""http://sns-webpic-qc.xhscdn.com/202605081905/8d8500a5e9067d346be437798c01fc15/1040g00831ithqj85gm005njfe8u09ciq3adotgg!nd_prv_wlteh_webp_3"", ""url_default"": ""http://sns-webpic-qc.xhscdn.com/202605081905/7a3eca3e25a3ea708ff50f23056ca07b/1040g00831ithqj85gm005njfe8u09ciq3adotgg!nd_dft_wlteh_webp_3"", ""stream"": {""h266"": [], ""av1"": [], ""h264"": [{""master_url"": ""http://sns-video-hs.xhscdn.com/stream/1/10/19/01e853d3a60624a501005003978bf169d0_19.mp4?sign=72edf77a4a6678b8df5d72f02ecd9873&t=6a0260af"", ""backup_urls"": [""http://sns-bak-v1.xhscdn.com/stream/1/10/19/01e853d3a60624a501005003978bf169d0_19.mp4""]}], ""h265"": []}, ""live_photo"": true, ""height"": 2560"
scene_daily,周末 精神状态,10,67ca4a5b000000000b015f27,大学生们周末都打算做什么呢,糖糖之变形计,647,3738,10,"{""ok"": true, ""schema_version"": ""1"", ""data"": {""items"": [{""id"": ""67ca4a5b000000000b015f27"", ""model_type"": ""note"", ""note_card"": {""type"": ""normal"", ""desc"": ""#大学生精神状态[话题]# #大学生的状态[话题]# #大学生[话题]# #当代大学生的周末生活[话题]# #周末去哪[话题]# #大学生就该这样[话题]# #期待放假的大学生[话题]# #大学生不懂就问[话题]#"", ""user"": {""user_id"": ""64d82d88000000000100d7ab"", ""nickname"": ""糖糖之变形计"", ""avatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3198neuhd586g5p6o5m409ltbqk4fh9g"", ""xsec_token"": ""ABZTHiNiKkKTnHc2cEQVWxi6zxUsQwNCvhax4H44XpAaA=""}, ""tag_list"": [{""name"": ""大学生精神状态"", ""type"": ""topic"", ""id"": ""62b1d5660000000001000290""}, {""id"": ""60e073310000000001000898"", ""name"": ""大学生的状态"", ""type"": ""topic""}, {""id"": ""5be59bbac342190001ce933c"", ""name"": ""大学生"", ""type"": ""topic""}, {""id"": ""5d7488380000000002000c93"", ""name"": ""当代大学生的周末生活"", ""type"": ""topic""}, {""id"": ""56fb747afaa0525ab94f573d"", ""name"": ""周末去哪"", ""type"": ""topic""}, {""id"": ""6082d094000000000101e0a7"", ""name"": ""大学生就该这样"", ""type"": ""topic""}, {""id"": ""6383006200000000010004b3"", ""name"": ""期待放假的大学生"", ""type"": ""topic""}, {""id"": ""62daccd100000000010021e6"", ""name"": ""大学生不懂就问"", ""type"": ""topic""}], ""at_user_list"": [], ""last_update_time"": 1741310555000, ""note_id"": ""67ca4a5b000000000b015f27"", ""interact_info"": {""followed"": false, ""relation"": ""none"", ""liked"": false, ""liked_count"": ""647"", ""collected"": false, ""collected_count"": ""94"", ""comment_count"": ""3738"", ""share_count"": ""155""}, ""image_list"": [{""file_id"": """", ""height"":"
scene_daily,宿舍 精神状态,9,6901e4e0000000000302e960,恶俗企鹅低素质大学生宿舍篇(2),芮子(遇到问题🉑找我处理),3127,194,9,"{""ok"": true, ""schema_version"": ""1"", ""data"": {""cursor_score"": """", ""items"": [{""id"": ""6901e4e0000000000302e960"", ""model_type"": ""note"", ""note_card"": {""note_id"": ""6901e4e0000000000302e960"", ""type"": ""normal"", ""interact_info"": {""collected"": false, ""collected_count"": ""1171"", ""comment_count"": ""194"", ""share_count"": ""1290"", ""followed"": false, ""relation"": ""none"", ""liked"": false, ""liked_count"": ""3127""}, ""tag_list"": [{""id"": ""5ce164c0000000000d01b84e"", ""name"": ""企鹅"", ""type"": ""topic""}, {""id"": ""68db86770000000025033ead"", ""name"": ""三维威廉泰尔企鹅"", ""type"": ""topic""}, {""id"": ""5be16060743d3a000186cfe9"", ""name"": ""表情包"", ""type"": ""topic""}, {""id"": ""5dd4ddae00000000010060bc"", ""name"": ""精神状态"", ""type"": ""topic""}, {""id"": ""5be59bbac342190001ce933c"", ""name"": ""大学生"", ""type"": ""topic""}, {""type"": ""topic"", ""id"": ""5aa26719e39faf04f0c4e22d"", ""name"": ""室友""}, {""id"": ""62c2551e0000000001003b63"", ""name"": ""创飞所有人"", ""type"": ""topic""}, {""type"": ""topic"", ""id"": ""6503bc37000000000e037472"", ""name"": ""很美丽的精神状态""}, {""id"": ""65b516a3000000001301b500"", ""name"": ""古希腊掌管抽象的神"", ""type"": ""topic""}, {""id"": ""6241e4c3000000000101da47"", ""name"": ""企鹅表情包"", ""type"": ""topic""}], ""last_update_time"": 1763107934000, ""time"": 1761731808000, ""share_info"": {""un_share"": false}, ""title"": ""恶俗企鹅低素质大学生宿舍篇(2)"", ""desc"": ""做图太好玩儿了哈哈哈\n#企鹅[话题]# #三维威廉泰尔企鹅[话题]# #表情包[话题]# #精神状态[话题]# #大学生[话题]# #室友[话题]# #创飞所有人[话题]# #很美丽的精神状态[话题]#\n#古希腊掌管抽象的神[话题]# #企鹅表情包[话题]#"", ""user"": {""user_id"": ""64b75cb"
scene_daily,早八 精神状态,3,69e7233c0000000023025b86,早八打工人精神状态belike：,歪嘴小锅巴,2984,38,8,"{""ok"": true, ""schema_version"": ""1"", ""data"": {""items"": [{""model_type"": ""note"", ""note_card"": {""note_id"": ""69e7233c0000000023025b86"", ""type"": ""normal"", ""title"": ""早八打工人精神状态belike："", ""tag_list"": [{""type"": ""topic"", ""id"": ""631d7ec90000000001002cc5"", ""name"": ""打工人精神状态""}, {""id"": ""5f9416730000000001007f28"", ""name"": ""打工人表情包"", ""type"": ""topic""}, {""id"": ""5be16060743d3a000186cfe9"", ""name"": ""表情包"", ""type"": ""topic""}, {""name"": ""抽象表情包大赏"", ""type"": ""topic"", ""id"": ""675c04d9000000000401573e""}, {""id"": ""623b15ff0000000001006f2d"", ""name"": ""发疯表情包"", ""type"": ""topic""}], ""at_user_list"": [], ""time"": 1776770407000, ""last_update_time"": 1776755517000, ""ip_location"": ""重庆"", ""desc"": ""我承认我熬夜在先 但这个早八就一点错都没有吗\n喜欢早上7点的闹钟 像皇帝上早朝一样\n葡萄酒要醒15分钟 花要醒四五个小时 而我醒了却要立马去上班\n-\n早八多睡五分钟，上班路上练轻功😵就怕来不及吃早餐，一天的好状态都没了\n还好早餐搭子有赛百味蛋立方系列三明治🥪，上班路上下单高质量早餐，公司楼下就能取，多睡五分钟也完全不方！\n✨蛋方顶瓜瓜芝士三明治\n厚嫩焙煎蛋方裹着浓郁奶香芝士\n搭配爽口清脆黄瓜 一口敲满足\n✨火腿蛋方芝士三明治\n大片扎实火腿 蛋白质拉满 饱腹感强！\n✨热心肠蛋方芝士三明治\n肉食爱好者很难不爱！\n✨照烧鸡蛋方芝士三明治\n咸甜口鸡肉 一口下去嫩到爆汁\n而且赛百味早餐💳💰9.9r/30天 ，开💳即可🆓得蛋立方顶瓜瓜三明治+现磨美式两件套，相当于一单回本，简直不要太划算！\n有了顶瓜瓜的蛋立方🥪，每天早八的我状态都是顶呱呱！\n\t\n#打工人精神状态[话题]# #打工人表情包[话题]# #表情包[话题]# #抽象表情包大赏[话题]# #发疯表情包[话题]#"", ""user"": {""user_id"": ""6059bc5c00000000010087ab"", ""nickname"": ""歪嘴小锅巴"", ""avatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30vn5uj3j5q005o2pnhe091tb9d224c8"", ""xsec_token"": ""ABd1mRmpKluYPK3zsRV0-TxedabcNfmFM-BnFo8-JJYAQ=""}, ""interact_info"": {""collected"": false, ""collected_count"": ""325"","
scene_daily,早八 精神状态,5,69aed504000000002801ffaa,05女大plog｜早八人精神状态：Error 404🤯,缌缌,66,39,8,"{""ok"": true, ""schema_version"": ""1"", ""data"": {""cursor_score"": """", ""items"": [{""model_type"": ""note"", ""note_card"": {""tag_list"": [{""name"": ""Plog"", ""type"": ""topic"", ""id"": ""5d578db9000000000103d9d6""}, {""id"": ""5fbdb019000000000101f0cc"", ""name"": ""早八人"", ""type"": ""topic""}, {""id"": ""5ebbb0e30000000001003f3d"", ""name"": ""备考日常"", ""type"": ""topic""}, {""id"": ""5fa2746400000000010074cc"", ""name"": ""计算机二级"", ""type"": ""topic""}, {""id"": ""6397266e0000000001000142"", ""name"": ""我的大学生活Plog"", ""type"": ""topic""}, {""id"": ""5ceb776e000000000d02aa00"", ""name"": ""忙碌的周一"", ""type"": ""topic""}, {""id"": ""5bf226d08dde1f00016ed45a"", ""name"": ""校园日常"", ""type"": ""topic""}, {""id"": ""5dd4ddae00000000010060bc"", ""name"": ""精神状态"", ""type"": ""topic""}, {""name"": ""Error404"", ""type"": ""topic"", ""id"": ""61237b6600000000010083fe""}, {""id"": ""642589c5000000000901b315"", ""name"": ""大学生活分享篇"", ""type"": ""topic""}], ""time"": 1773065476000, ""note_id"": ""69aed504000000002801ffaa"", ""type"": ""normal"", ""user"": {""user_id"": ""684c2c6c000000001d014499"", ""nickname"": ""缌缌"", ""avatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31tftr9fr5k005q2c5hm7ah4p1ed2vao"", ""xsec_token"": ""AB3fuFt9uYtQlz8snBlRNi8HHsZcUSWx_uBcX3c7rlN_0=""}, ""image_list"": [{""file_id"": """", ""url"": """", ""info_list"": [{""image_scene"": ""WB_PRV"", ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081905/9a499008a91941f5a279c0245d981816/notes_pre_post/1040g3k831tgdc29b62ag5q2c5hm7ah4p3svka48!nd_prv_wlteh_webp_3""}, {""image_scene"": ""W"
scene_daily,群聊 精神状态,1,6831c0fd000000000f0319ae,思想交流，情感共鸣，认知深化，自我实现,槐木,797,1261,8,"{""ok"": true, ""schema_version"": ""1"", ""data"": {""cursor_score"": """", ""items"": [{""id"": ""6831c0fd000000000f0319ae"", ""model_type"": ""note"", ""note_card"": {""image_list"": [{""file_id"": """", ""url"": """", ""url_pre"": ""http://sns-webpic-qc.xhscdn.com/202605081905/0ad2b19d4c85782f4dd87be9459d4717/1040g2sg31hs68q723se05o02c3dg8jjls3epk68!nd_prv_wlteh_webp_3"", ""url_default"": ""http://sns-webpic-qc.xhscdn.com/202605081905/4a0413a261cd5347c7ea824762ae9b45/1040g2sg31hs68q723se05o02c3dg8jjls3epk68!nd_dft_wlteh_webp_3"", ""stream"": {}, ""live_photo"": false, ""height"": 1600, ""width"": 1200, ""trace_id"": """", ""info_list"": [{""image_scene"": ""WB_PRV"", ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081905/0ad2b19d4c85782f4dd87be9459d4717/1040g2sg31hs68q723se05o02c3dg8jjls3epk68!nd_prv_wlteh_webp_3""}, {""image_scene"": ""WB_DFT"", ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081905/4a0413a261cd5347c7ea824762ae9b45/1040g2sg31hs68q723se05o02c3dg8jjls3epk68!nd_dft_wlteh_webp_3""}]}, {""file_id"": """", ""height"": 1695, ""info_list"": [{""image_scene"": ""WB_PRV"", ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081905/715f9ec1cdcc7b09608d1d8f37de9b46/1040g2sg31k9jpvq6j4705o02c3dg8jjl7unlj78!nd_prv_wlteh_webp_3""}, {""image_scene"": ""WB_DFT"", ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081905/0de51861c8cc8fe4e403acc82bc381d1/1040g2sg31k9jpvq6j4705o02c3dg8jjl7unlj78!nd_dft_wlteh_webp_3""}], ""url_default"": ""http://sns-webpic-qc.xhscdn.com/20260"
copy_tone,发疯文学,3,67023b3e000000001902d36a,已读乱回发疯文学2.0,农村土豆人,61772,3708,15,"{""ok"": true, ""schema_version"": ""1"", ""data"": {""cursor_score"": """", ""items"": [{""id"": ""67023b3e000000001902d36a"", ""model_type"": ""note"", ""note_card"": {""time"": 1728199486000, ""share_info"": {""un_share"": false}, ""type"": ""normal"", ""title"": ""已读乱回发疯文学2.0"", ""desc"": ""已读乱回气亖人哈哈\n\t\n#动物表情包[话题]# #打工人日常[话题]# #打工人精神状态[话题]# #打工人[话题]# #已读乱回[话题]# #抽象[话题]# #这是什么奇奇怪怪的东西[话题]# #学生[话题]# #聊天[话题]# #聊天技巧[话题]#"", ""user"": {""user_id"": ""6367cc76000000001f0155e1"", ""nickname"": ""农村土豆人"", ""avatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/63ce9cf877e8ec315ca9a5b8.jpg"", ""xsec_token"": ""ABG8EVWSMZgAtRByBV4PZIKMMt4SlQ-fDA41naFg5VD-g=""}, ""image_list"": [{""width"": 2049, ""url"": """", ""url_pre"": ""http://sns-webpic-qc.xhscdn.com/202605081905/556d6de6344add4b556837cddfd26136/1040g008318jrv6q3jq005or7phr7qlf1p3lo7pg!nd_prv_wlteh_webp_3"", ""live_photo"": false, ""file_id"": """", ""trace_id"": """", ""info_list"": [{""image_scene"": ""WB_PRV"", ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081905/556d6de6344add4b556837cddfd26136/1040g008318jrv6q3jq005or7phr7qlf1p3lo7pg!nd_prv_wlteh_webp_3""}, {""image_scene"": ""WB_DFT"", ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081905/28042f04cf2adfa6d7ded0c51553c47d/1040g008318jrv6q3jq005or7phr7qlf1p3lo7pg!nd_dft_wlteh_webp_3""}], ""url_default"": ""http://sns-webpic-qc.xhscdn.com/202605081905/28042f04cf2adfa6d7ded0c51553c47d/1040g008318jrv6q3jq005or7phr7qlf1p3lo7pg!nd_dft_wlteh_webp_3"", ""stream"": {}, ""height"": 20"
copy_tone,发疯文学,2,690b1bff000000000402abb4,太真实了哈哈哈哈哈哈哈哈哈哈,加菲猫咪团,16179,2393,13,"{""ok"": true, ""schema_version"": ""1"", ""data"": {""cursor_score"": """", ""items"": [{""id"": ""690b1bff000000000402abb4"", ""model_type"": ""note"", ""note_card"": {""time"": 1762335743000, ""share_info"": {""un_share"": false}, ""note_id"": ""690b1bff000000000402abb4"", ""desc"": ""大学生现在已经不是熬不熬夜的问题了\n而是根据明天的课表\n决定是熬大夜还是熬小夜\n#发疯文学[话题]# #把人笑拥了[话题]# #谁说不是呢[话题]# #搞笑[话题]# #我的精神状态很好啊[话题]# #说的就是我[话题]# #大学生精神状况[话题]# #人间真实[话题]# #精神状态领先一百年[话题]# #当代大学生现状[话题]#"", ""interact_info"": {""liked"": false, ""liked_count"": ""1.6万"", ""collected"": false, ""collected_count"": ""362"", ""comment_count"": ""2393"", ""share_count"": ""5372"", ""followed"": false, ""relation"": ""none""}, ""tag_list"": [{""id"": ""612db4120000000001002f67"", ""name"": ""发疯文学"", ""type"": ""topic""}, {""id"": ""651c5838000000000e000a08"", ""name"": ""把人笑拥了"", ""type"": ""topic""}, {""id"": ""61ca585000000000010007ec"", ""name"": ""谁说不是呢"", ""type"": ""topic""}, {""id"": ""5befe9e0ffd6080001cbb9cb"", ""name"": ""搞笑"", ""type"": ""topic""}, {""id"": ""63576b700000000001009f64"", ""name"": ""我的精神状态很好啊"", ""type"": ""topic""}, {""id"": ""616bbe88000000000101dc29"", ""name"": ""说的就是我"", ""type"": ""topic""}, {""id"": ""62bdfd120000000001006f0c"", ""name"": ""大学生精神状况"", ""type"": ""topic""}, {""id"": ""5dea1a44000000000100213e"", ""name"": ""人间真实"", ""type"": ""topic""}, {""id"": ""65742c160000000023022604"", ""name"": ""精神状态领先一百年"", ""type"": ""topic""}, {""id"": ""5e907a960000000001009262"", ""name"": ""当代大学生现状"", ""type"": ""topic""}], ""at_user_list"": [], ""type"": ""normal"", ""title"": ""太真实了哈哈哈哈哈哈哈哈哈哈"","
copy_tone,发疯文学,5,687c7518000000002001b8f7,抽象人必备表情包🤗淡淡的疯感,爆打小番茄,18393,1071,13,"{""ok"": true, ""schema_version"": ""1"", ""data"": {""current_time"": 1778238336955, ""cursor_score"": """", ""items"": [{""id"": ""687c7518000000002001b8f7"", ""model_type"": ""note"", ""note_card"": {""image_list"": [{""info_list"": [{""image_scene"": ""WB_PRV"", ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081905/8b538ebbd9b90095011e35aeb0f3228d/notes_pre_post/1040g3k831k57f9ov32dg5ne065708qi2o6rcfco!nd_prv_wlteh_webp_3""}, {""image_scene"": ""WB_DFT"", ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081905/1e113c0b58397886e8ceca8e38041a07/notes_pre_post/1040g3k831k57f9ov32dg5ne065708qi2o6rcfco!nd_dft_wlteh_webp_3""}], ""stream"": {}, ""file_id"": """", ""height"": 720, ""width"": 720, ""trace_id"": """", ""url"": """", ""url_pre"": ""http://sns-webpic-qc.xhscdn.com/202605081905/8b538ebbd9b90095011e35aeb0f3228d/notes_pre_post/1040g3k831k57f9ov32dg5ne065708qi2o6rcfco!nd_prv_wlteh_webp_3"", ""url_default"": ""http://sns-webpic-qc.xhscdn.com/202605081905/1e113c0b58397886e8ceca8e38041a07/notes_pre_post/1040g3k831k57f9ov32dg5ne065708qi2o6rcfco!nd_dft_wlteh_webp_3"", ""live_photo"": false}, {""info_list"": [{""url"": ""http://sns-webpic-qc.xhscdn.com/202605081905/b95863292769d8b04be718192f4f592c/notes_pre_post/1040g3k831k57gha5iu705ne065708qi2unisf70!nd_prv_wlteh_webp_3"", ""image_scene"": ""WB_PRV""}, {""image_scene"": ""WB_DFT"", ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081905/b32fdcdd7a2341e66af8f80c6ffc4edb/notes_pre_post/1040g3k831k57gha5iu705ne065708"
copy_tone,发疯文学,6,67ad5f2e000000002803e48b,吃得苦中苦 伺候人上人,半半仙的橘宝,21795,1239,13,"{""ok"": true, ""schema_version"": ""1"", ""data"": {""items"": [{""id"": ""67ad5f2e000000002803e48b"", ""model_type"": ""note"", ""note_card"": {""image_list"": [{""url_pre"": ""http://sns-webpic-qc.xhscdn.com/202605081905/6e22aa7c34f9f7fbf45e1735ecda1894/1040g2sg31dr03j93gme05nf54b1g99rc13ro0s0!nd_prv_wlteh_webp_3"", ""stream"": {}, ""live_photo"": false, ""height"": 2362, ""width"": 1772, ""trace_id"": """", ""url_default"": ""http://sns-webpic-qc.xhscdn.com/202605081905/22aa39646ffc65e017fc1761628164b5/1040g2sg31dr03j93gme05nf54b1g99rc13ro0s0!nd_dft_wlteh_webp_3"", ""file_id"": """", ""url"": """", ""info_list"": [{""image_scene"": ""WB_PRV"", ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081905/6e22aa7c34f9f7fbf45e1735ecda1894/1040g2sg31dr03j93gme05nf54b1g99rc13ro0s0!nd_prv_wlteh_webp_3""}, {""image_scene"": ""WB_DFT"", ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081905/22aa39646ffc65e017fc1761628164b5/1040g2sg31dr03j93gme05nf54b1g99rc13ro0s0!nd_dft_wlteh_webp_3""}]}, {""file_id"": """", ""url"": """", ""trace_id"": """", ""stream"": {}, ""live_photo"": false, ""height"": 2362, ""width"": 1772, ""info_list"": [{""image_scene"": ""WB_PRV"", ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081905/9f6db4f67ef5ed3424ce7625cd1d06e4/1040g2sg31dr03j93gmeg5nf54b1g99rc3067nk0!nd_prv_wlteh_webp_3""}, {""image_scene"": ""WB_DFT"", ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081905/653395e96f28bc9654420f65dafc9c60/1040g2sg31dr03j93gmeg5nf54b1g99rc3067nk0!nd_dft_wlteh_webp_3"""
copy_tone,嘴硬 文案,5,6856ca130000000012022adc,,毛茸茸日记,34104,1687,13,"{""ok"": true, ""schema_version"": ""1"", ""data"": {""cursor_score"": """", ""items"": [{""note_card"": {""last_update_time"": 1750518291000, ""type"": ""normal"", ""title"": """", ""interact_info"": {""liked_count"": ""3.4万"", ""collected"": false, ""collected_count"": ""1万"", ""comment_count"": ""1687"", ""share_count"": ""2671"", ""followed"": false, ""relation"": ""none"", ""liked"": false}, ""tag_list"": [{""id"": ""5ffbb8a8000000000101e5e1"", ""name"": ""小狗日记"", ""type"": ""topic""}], ""at_user_list"": [], ""share_info"": {""un_share"": false}, ""note_id"": ""6856ca130000000012022adc"", ""desc"": ""亲爱的宝宝 你不应该沉默 你应该告诉我你的想法 告诉我你的需求\n如果你想丢掉我你也应该坦诚的跟我说\n我会欣然接受的\n我只希望我的真心不会给错人\n我只希望我爱的人是对的我始终觉得人长了嘴\n就是应该要把误会给讲清楚\n沟通就是解决矛盾最直接的方式\n我们都应该去学会表达自己的情绪\n能够坦然的说出自己的不开心\n也能够大方的表达自己的爱意\n不应该是用沉默去制裁对方\n谈恋爱的时候 不要说反话\n不要说假话 更不要冷冰冰\n不要一言不合就开始内涵 不要含沙射影\n吵架的时候 不要总想着赢\n固执的人和嘴硬的人注定是要分开的\n宝宝 我总觉得恋爱不是博弈更不是棋逢对手\n我不是和你来比输赢的\n我想 我是来爱你的#小狗日记[话题]#"", ""user"": {""xsec_token"": ""ABgauDx57jfgZBjL2RT4Z4h21q0zSHsDj0LNkz20Tlwu4="", ""user_id"": ""673c3f9b000000001d02ec1f"", ""nickname"": ""毛茸茸日记"", ""avatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31muoqpcm6m005pps7udndr0vvd0k8ko""}, ""image_list"": [{""height"": 596, ""width"": 596, ""trace_id"": """", ""url_pre"": ""http://sns-webpic-qc.xhscdn.com/202605081905/23c67047d084203c21db52a6f9a3ff7a/1040g2sg31j0ed5rm1ceg5pps7udndr0vhlkmua0!nd_prv_wlteh_webp_3"", ""stream"": {}, ""live_photo"": false, ""file_id"": """", ""url"": """", ""info_list"": [{""image_scene"": ""WB_PRV"", "
copy_tone,朋友锐评,6,69eb32ac0000000019025c03,闲着没事 锐评朋友圈,咪咪ki,62,989,12,"{""ok"": true, ""schema_version"": ""1"", ""data"": {""cursor_score"": """", ""items"": [{""note_card"": {""note_id"": ""69eb32ac0000000019025c03"", ""type"": ""normal"", ""time"": 1777021613000, ""ip_location"": ""天津"", ""tag_list"": [{""type"": ""topic"", ""id"": ""5beaa1391c236400014ef490"", ""name"": ""朋友圈""}], ""at_user_list"": [], ""last_update_time"": 1777021613000, ""title"": ""闲着没事 锐评朋友圈"", ""desc"": ""所有人都会回复 接受不了锐评的不要发[得意R]\n#朋友圈[话题]#"", ""user"": {""xsec_token"": ""AB6vuoJMMSXYZxfeH5OlpFQRsJUCQwdpddy3NnrXLhvCg="", ""user_id"": ""62b9aea7000000001b028066"", ""nickname"": ""咪咪ki"", ""avatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31uqq6gc3j4005olplqjmt036e53vqd8""}, ""interact_info"": {""share_count"": ""5"", ""followed"": false, ""relation"": ""none"", ""liked"": false, ""liked_count"": ""62"", ""collected"": false, ""collected_count"": ""11"", ""comment_count"": ""989""}, ""image_list"": [{""url_pre"": ""http://sns-webpic-qc.xhscdn.com/202605081905/8c941d5729726b22ca70d1e83a678a09/notes_pre_post/1040g3k031vbc3l1hk0005olplqjmt036m0i4if8!nd_prv_wlteh_webp_3"", ""url_default"": ""http://sns-webpic-qc.xhscdn.com/202605081905/6b3d2d08b47285d5394d7d228d8c21fe/notes_pre_post/1040g3k031vbc3l1hk0005olplqjmt036m0i4if8!nd_dft_wlteh_webp_3"", ""stream"": {}, ""live_photo"": false, ""width"": 1200, ""trace_id"": """", ""url"": """", ""info_list"": [{""url"": ""http://sns-webpic-qc.xhscdn.com/202605081905/8c941d5729726b22ca70d1e83a678a09/notes_pre_post/1040g3k031vbc3l1hk0005olplqjmt036m0i4if8!nd"
copy_tone,嘴硬 文案,9,698d407d000000000a03df59,都炸了吧,momo生活版,4383,512,10,"{""ok"": true, ""schema_version"": ""1"", ""data"": {""cursor_score"": """", ""items"": [{""model_type"": ""note"", ""note_card"": {""last_update_time"": 1775012821000, ""title"": ""都炸了吧"", ""user"": {""nickname"": ""momo生活版"", ""avatar"": ""https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31rbpjjjmn40g5ofmjnr40hr1mc5fe18"", ""xsec_token"": ""AB10njSvLc1Dp26FZUWAj6PUUCR2FoamHAo7X3OrG9xeA="", ""user_id"": ""61f69df60000000010004761""}, ""image_list"": [{""file_id"": """", ""height"": 1600, ""url"": """", ""info_list"": [{""image_scene"": ""WB_PRV"", ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081905/65bcf594b7cc698350a3c431ba0de5e5/1040g2sg31sfjveihlc005ofmjnr40hr1gp75k9g!nd_prv_wlteh_webp_3""}, {""image_scene"": ""WB_DFT"", ""url"": ""http://sns-webpic-qc.xhscdn.com/202605081905/f8c818dd995ea63f15f911f422f7a1f8/1040g2sg31sfjveihlc005ofmjnr40hr1gp75k9g!nd_dft_wlteh_webp_3""}], ""width"": 1200, ""trace_id"": """", ""url_pre"": ""http://sns-webpic-qc.xhscdn.com/202605081905/65bcf594b7cc698350a3c431ba0de5e5/1040g2sg31sfjveihlc005ofmjnr40hr1gp75k9g!nd_prv_wlteh_webp_3"", ""url_default"": ""http://sns-webpic-qc.xhscdn.com/202605081905/f8c818dd995ea63f15f911f422f7a1f8/1040g2sg31sfjveihlc005ofmjnr40hr1gp75k9g!nd_dft_wlteh_webp_3"", ""stream"": {}, ""live_photo"": false}], ""time"": 1770864765000, ""tag_list"": [], ""at_user_list"": [], ""share_info"": {""un_share"": false}, ""note_id"": ""698d407d000000000a03df59"", ""type"": ""normal"", ""desc"": ""人的嘴怎么能硬成这样？\n是男的都嘴硬，还是我老公的嘴特别硬？\n.\n硬到像某种合金"
